time,speed,throttle,brake,gear
1774799605.9591634,124,117,79,131
1774799605.959166,124,117,79,131
1774799605.9591684,124,117,79,131
1774799605.9591708,124,117,79,131
1774799606.0066907,124,117,79,131
1774799606.0067103,124,117,79,131
1774799606.0067146,124,117,79,131
1774799606.0067186,124,117,79,131
1774799606.0067217,124,117,79,131
1774799606.0067246,124,117,79,131
1774799606.0067275,124,117,79,131
1774799606.0067303,124,117,79,131
1774799606.006733,124,117,79,131
1774799606.0067425,124,117,79,131
1774799606.006748,124,117,79,131
1774799606.006761,124,117,79,131
1774799606.0599658,124,117,79,131
1774799606.059986,124,117,79,131
1774799606.0599906,124,117,79,131
1774799606.0599935,124,117,79,131
1774799606.0599961,124,117,79,131
1774799606.0599988,124,117,79,131
1774799606.0600011,124,117,79,131
1774799606.1079586,124,117,79,131
1774799606.1079795,124,117,79,131
1774799606.1079948,124,117,79,131
1774799606.1079998,124,117,79,131
1774799606.1080039,124,117,79,131
1774799606.1080084,124,117,79,131
1774799606.108013,124,117,79,131
1774799606.1080177,124,117,79,131
1774799606.1561089,124,117,79,131
1774799606.1561263,124,117,79,131
1774799606.1561306,124,117,79,131
1774799606.156134,124,117,79,131
1774799606.1561368,124,117,79,131
1774799606.1561413,124,117,79,131
1774799606.1561458,124,117,79,131
1774799606.2094753,124,117,79,131
1774799606.209493,124,117,79,131
1774799606.2094977,124,117,79,131
1774799606.2095008,124,117,79,131
1774799606.2095046,124,117,79,131
1774799606.2095075,124,117,79,131
1774799606.2095106,124,117,79,131
1774799606.2095137,124,117,79,131
1774799606.2571003,124,117,79,131
1774799606.2571163,124,117,79,131
1774799606.2571204,124,117,79,131
1774799606.2571278,124,117,79,131
1774799606.2571304,124,117,79,131
1774799606.257133,124,117,79,131
1774799606.2571354,124,117,79,131
1774799606.3108714,124,117,79,131
1774799606.310934,124,117,79,131
1774799606.3109515,124,117,79,131
1774799606.310961,124,117,79,131
1774799606.3109684,124,117,79,131
1774799606.3109753,124,117,79,131
1774799606.3109963,124,117,79,131
1774799606.311003,124,117,79,131
1774799606.3590984,124,117,79,131
1774799606.3591154,124,117,79,131
1774799606.359119,124,117,79,131
1774799606.359122,124,117,79,131
1774799606.3591244,124,117,79,131
1774799606.3591273,124,117,79,131
1774799606.35913,124,117,79,131
1774799606.4063466,124,117,79,131
1774799606.4063642,124,117,79,131
1774799606.406368,124,117,79,131
1774799606.4063714,124,117,79,131
1774799606.406374,124,117,79,131
1774799606.4063766,124,117,79,131
1774799606.4063795,124,117,79,131
1774799606.4063823,124,117,79,131
1774799606.4165876,124,117,79,131
1774799606.4596312,124,117,79,131
1774799606.4596508,124,117,79,131
1774799606.4596894,124,117,79,131
1774799606.4597228,124,117,79,131
1774799606.459733,124,117,79,131
1774799606.4597363,124,117,79,131
1774799606.4597452,124,117,79,131
1774799606.5073624,124,117,79,131
1774799606.507385,124,117,79,131
1774799606.5073915,124,117,79,131
1774799606.5073965,124,117,79,131
1774799606.5074012,124,117,79,131
1774799606.507405,124,117,79,131
1774799606.5074084,124,117,79,131
1774799606.5074112,124,117,79,131
1774799606.5074139,124,117,79,131
1774799606.5074172,124,117,79,131
1774799606.560016,124,117,79,131
1774799606.5600326,124,117,79,131
1774799606.5600364,124,117,79,131
1774799606.5600388,124,117,79,131
1774799606.5600417,124,117,79,131
1774799606.5600462,124,117,79,131
1774799606.5600498,124,117,79,131
1774799606.607072,124,117,79,131
1774799606.6070888,124,117,79,131
1774799606.6070921,124,117,79,131
1774799606.6070955,124,117,79,131
1774799606.6070983,124,117,79,131
1774799606.6071007,124,117,79,131
1774799606.6071033,124,117,79,131
1774799606.6071124,124,117,79,131
1774799606.6599033,124,117,79,131
1774799606.6599214,124,117,79,131
1774799606.659932,124,117,79,131
1774799606.6599383,124,117,79,131
1774799606.6599505,124,117,79,131
1774799606.6599562,124,117,79,131
1774799606.6599832,124,117,79,131
1774799606.7084532,124,117,79,131
1774799606.708477,124,117,79,131
1774799606.7084816,124,117,79,131
1774799606.7084856,124,117,79,131
1774799606.7084892,124,117,79,131
1774799606.7084923,124,117,79,131
1774799606.7084963,124,117,79,131
1774799606.7085016,124,117,79,131
1774799606.7605906,124,117,79,131
1774799606.760611,124,117,79,131
1774799606.7606165,124,117,79,131
1774799606.760621,124,117,79,131
1774799606.7606254,124,117,79,131
1774799606.7606292,124,117,79,131
1774799606.760633,124,117,79,131
1774799606.8016913,124,117,79,131
1774799606.8082128,124,117,79,131
1774799606.8082428,124,117,79,131
1774799606.8082476,124,117,79,131
1774799606.8082514,124,117,79,131
1774799606.8082643,124,117,79,131
1774799606.8082695,124,117,79,131
1774799606.8082845,124,117,79,131
1774799606.8082883,124,117,79,131
1774799606.8610806,124,117,79,131
1774799606.8610988,124,117,79,131
1774799606.861103,124,117,79,131
1774799606.8611062,124,117,79,131
1774799606.861116,124,117,79,131
1774799606.8611205,124,117,79,131
1774799606.8611255,124,117,79,131
1774799606.9084723,124,117,79,131
1774799606.908494,124,117,79,131
1774799606.908499,124,117,79,131
1774799606.9085028,124,117,79,131
1774799606.9085066,124,117,79,131
1774799606.9085097,124,117,79,131
1774799606.9085202,124,117,79,131
1774799606.9085243,124,117,79,131
1774799606.9338236,124,117,79,131
1774799606.9559562,124,117,79,131
1774799606.9559767,124,117,79,131
1774799606.9559882,124,117,79,131
1774799606.9559937,124,117,79,131
1774799606.9559987,124,117,79,131
1774799606.9560044,124,117,79,131
1774799606.9560087,124,117,79,131
1774799607.0082178,124,117,79,131
1774799607.0082405,124,117,79,131
1774799607.0082464,124,117,79,131
1774799607.0082524,124,117,79,131
1774799607.0082574,124,117,79,131
1774799607.0082617,124,117,79,131
1774799607.0082657,124,117,79,131
1774799607.0082698,124,117,79,131
1774799607.0082743,124,117,79,131
1774799607.0082798,124,117,79,131
1774799607.0082843,124,117,79,131
1774799607.008304,124,117,79,131
1774799607.0604346,124,117,79,131
1774799607.0604568,124,117,79,131
1774799607.0604613,124,117,79,131
1774799607.0604641,124,117,79,131
1774799607.0604668,124,117,79,131
1774799607.0604703,124,117,79,131
1774799607.0604746,124,117,79,131
1774799607.065315,124,117,79,131
1774799607.110431,124,117,79,131
1774799607.1104658,124,117,79,131
1774799607.1104732,124,117,79,131
1774799607.1104777,124,117,79,131
1774799607.1104815,124,117,79,131
1774799607.1104856,124,117,79,131
1774799607.1104891,124,117,79,131
1774799607.1104934,124,117,79,131
1774799607.1594172,124,117,79,131
1774799607.159437,124,117,79,131
1774799607.159443,124,117,79,131
1774799607.1594472,124,117,79,131
1774799607.1594515,124,117,79,131
1774799607.159455,124,117,79,131
1774799607.1594586,124,117,79,131
1774799607.2070317,124,117,79,131
1774799607.2070525,124,117,79,131
1774799607.2070563,124,117,79,131
1774799607.2070591,124,117,79,131
1774799607.2070618,124,117,79,131
1774799607.2070644,124,117,79,131
1774799607.2070673,124,117,79,131
1774799607.2070696,124,117,79,131
1774799607.2587252,124,117,79,131
1774799607.2587457,124,117,79,131
1774799607.2587554,124,117,79,131
1774799607.2587602,124,117,79,131
1774799607.2587638,124,117,79,131
1774799607.2587676,124,117,79,131
1774799607.2587717,124,117,79,131
1774799607.3073776,124,117,79,131
1774799607.307401,124,117,79,131
1774799607.3074057,124,117,79,131
1774799607.307409,124,117,79,131
1774799607.3074117,124,117,79,131
1774799607.307416,124,117,79,131
1774799607.307421,124,117,79,131
1774799607.3074253,124,117,79,131
1774799607.3598738,124,117,79,131
1774799607.3598986,124,117,79,131
1774799607.359905,124,117,79,131
1774799607.3599126,124,117,79,131
1774799607.3599195,124,117,79,131
1774799607.3599243,124,117,79,131
1774799607.3599284,124,117,79,131
1774799607.4082372,124,117,79,131
1774799607.408259,124,117,79,131
1774799607.408264,124,117,79,131
1774799607.4082677,124,117,79,131
1774799607.408271,124,117,79,131
1774799607.4082756,124,117,79,131
1774799607.40828,124,117,79,131
1774799607.4082835,124,117,79,131
1774799607.456307,124,117,79,131
1774799607.4563284,124,117,79,131
1774799607.4563339,124,117,79,131
1774799607.456343,124,117,79,131
1774799607.456348,124,117,79,131
1774799607.4563525,124,117,79,131
1774799607.4563563,124,117,79,131
1774799607.5085893,124,117,79,131
1774799607.508608,124,117,79,131
1774799607.5086124,124,117,79,131
1774799607.5086155,124,117,79,131
1774799607.5086179,124,117,79,131
1774799607.5086205,124,117,79,131
1774799607.5086234,124,117,79,131
1774799607.508628,124,117,79,131
1774799607.5086312,124,117,79,131
1774799607.5086339,124,117,79,131
1774799607.5605934,124,117,79,131
1774799607.5606146,124,117,79,131
1774799607.5606203,124,117,79,131
1774799607.5606248,124,117,79,131
1774799607.5606303,124,117,79,131
1774799607.5606344,124,117,79,131
1774799607.5606382,124,117,79,131
1774799607.6104958,124,117,79,131
1774799607.6105173,124,117,79,131
1774799607.6105225,124,117,79,131
1774799607.610527,124,117,79,131
1774799607.6105309,124,117,79,131
1774799607.610535,124,117,79,131
1774799607.6105387,124,117,79,131
1774799607.6105623,124,117,79,131
1774799607.6148481,124,117,79,131
1774799607.659903,124,117,79,131
1774799607.6599233,124,117,79,131
1774799607.6599388,124,117,79,131
1774799607.6599438,124,117,79,131
1774799607.6599488,124,117,79,131
1774799607.659953,124,117,79,131
1774799607.6599572,124,117,79,131
1774799607.7090857,124,117,79,131
1774799607.7091053,124,117,79,131
1774799607.7091122,124,117,79,131
1774799607.7091162,124,117,79,131
1774799607.7091203,124,117,79,131
1774799607.7091298,124,117,79,131
1774799607.7091339,124,117,79,131
1774799607.709138,124,117,79,131
1774799607.7586045,124,117,79,131
1774799607.7586267,124,117,79,131
1774799607.7586396,124,117,79,131
1774799607.7586462,124,117,79,131
1774799607.7586522,124,117,79,131
1774799607.7586577,124,117,79,131
1774799607.7586625,124,117,79,131
1774799607.807637,124,117,79,131
1774799607.8076606,124,117,79,131
1774799607.8076673,124,117,79,131
1774799607.8076737,124,117,79,131
1774799607.8076787,124,117,79,131
1774799607.8076844,124,117,79,131
1774799607.80769,124,117,79,131
1774799607.8076944,124,117,79,131
1774799607.8583593,124,117,79,131
1774799607.858381,124,117,79,131
1774799607.8583868,124,117,79,131
1774799607.858391,124,117,79,131
1774799607.858401,124,117,79,131
1774799607.8584058,124,117,79,131
1774799607.8584094,124,117,79,131
1774799607.9076445,124,117,79,131
1774799607.9076638,124,117,79,131
1774799607.9076686,124,117,79,131
1774799607.9076867,124,117,79,131
1774799607.9076912,124,117,79,131
1774799607.9076955,124,117,79,131
1774799607.907704,124,117,79,131
1774799607.9077075,124,117,79,131
1774799607.9574027,124,117,79,131
1774799607.9574232,124,117,79,131
1774799607.9574285,124,117,79,131
1774799607.957456,124,117,79,131
1774799607.957462,124,117,79,131
1774799607.9574673,124,117,79,131
1774799607.9574718,124,117,79,131
1774799608.0105455,124,117,79,131
1774799608.0105648,124,117,79,131
1774799608.01057,124,117,79,131
1774799608.0105739,124,117,79,131
1774799608.0105777,124,117,79,131
1774799608.0105815,124,117,79,131
1774799608.0105846,124,117,79,131
1774799608.010588,124,117,79,131
1774799608.0105915,124,117,79,131
1774799608.0105953,124,117,79,131
1774799608.010599,124,117,79,131
1774799608.010602,124,117,79,131
1774799608.0595248,124,117,79,131
1774799608.0595431,124,117,79,131
1774799608.059551,124,117,79,131
1774799608.059555,124,117,79,131
1774799608.059559,124,117,79,131
1774799608.0595624,124,117,79,131
1774799608.059566,124,117,79,131
1774799608.1101093,124,117,79,131
1774799608.1101296,124,117,79,131
1774799608.1101356,124,117,79,131
1774799608.1101406,124,117,79,131
1774799608.1101453,124,117,79,131
1774799608.1101503,124,117,79,131
1774799608.1101544,124,117,79,131
1774799608.1101587,124,117,79,131
1774799608.156903,124,117,79,131
1774799608.1569655,124,117,79,131
1774799608.1569772,124,117,79,131
1774799608.157021,124,117,79,131
1774799608.1570597,124,117,79,131
1774799608.1570702,124,117,79,131
1774799608.1570761,124,117,79,131
1774799608.2072766,124,117,79,131
1774799608.2072978,124,117,79,131
1774799608.2073028,124,117,79,131
1774799608.2073073,124,117,79,131
1774799608.2073116,124,117,79,131
1774799608.2073157,124,117,79,131
1774799608.20732,124,117,79,131
1774799608.2073236,124,117,79,131
1774799608.25821,124,117,79,131
1774799608.2582314,124,117,79,131
1774799608.2582376,124,117,79,131
1774799608.2582467,124,117,79,131
1774799608.2582514,124,117,79,131
1774799608.258256,124,117,79,131
1774799608.2582598,124,117,79,131
1774799608.3094566,124,117,79,131
1774799608.3094766,124,117,79,131
1774799608.3094807,124,117,79,131
1774799608.3094852,124,117,79,131
1774799608.3094895,124,117,79,131
1774799608.309494,124,117,79,131
1774799608.309498,124,117,79,131
1774799608.3095016,124,117,79,131
1774799608.3199801,124,117,79,131
1774799608.3605523,124,117,79,131
1774799608.3605714,124,117,79,131
1774799608.3605762,124,117,79,131
1774799608.3605804,124,117,79,131
1774799608.3605855,124,117,79,131
1774799608.36059,124,117,79,131
1774799608.3605943,124,117,79,131
1774799608.4062977,124,117,79,131
1774799608.4063199,124,117,79,131
1774799608.4063253,124,117,79,131
1774799608.4063299,124,117,79,131
1774799608.4063337,124,117,79,131
1774799608.4063466,124,117,79,131
1774799608.4063547,124,117,79,131
1774799608.4063716,124,117,79,131
1774799608.4584754,124,117,79,131
1774799608.4584942,124,117,79,131
1774799608.458499,124,117,79,131
1774799608.4585032,124,117,79,131
1774799608.458511,124,117,79,131
1774799608.4585156,124,117,79,131
1774799608.4585187,124,117,79,131
1774799608.5103834,124,117,79,131
1774799608.5104039,124,117,79,131
1774799608.5104089,124,117,79,131
1774799608.5104134,124,117,79,131
1774799608.5104175,124,117,79,131
1774799608.5104215,124,117,79,131
1774799608.5104256,124,117,79,131
1774799608.51043,124,117,79,131
1774799608.5104394,124,117,79,131
1774799608.510443,124,117,79,131
1774799608.5561137,124,117,79,131
1774799608.5561388,124,117,79,131
1774799608.5561495,124,117,79,131
1774799608.5561543,124,117,79,131
1774799608.5561593,124,117,79,131
1774799608.556181,124,117,79,131
1774799608.5561898,124,117,79,131
1774799608.6073577,124,117,79,131
1774799608.6073763,124,117,79,131
1774799608.6073813,124,117,79,131
1774799608.6073856,124,117,79,131
1774799608.6073902,124,117,79,131
1774799608.607395,124,117,79,131
1774799608.6073987,124,117,79,131
1774799608.6074023,124,117,79,131
1774799608.6601815,124,117,79,131
1774799608.660201,124,117,79,131
1774799608.6602058,124,117,79,131
1774799608.6602101,124,117,79,131
1774799608.6602187,124,117,79,131
1774799608.6602223,124,117,79,131
1774799608.6602263,124,117,79,131
1774799608.670706,124,117,79,131
1774799608.7061057,124,117,79,131
1774799608.7061243,124,117,79,131
1774799608.7061303,124,117,79,131
1774799608.7061353,124,117,79,131
1774799608.7061393,124,117,79,131
1774799608.7061446,124,117,79,131
1774799608.7061493,124,117,79,131
1774799608.7061536,124,117,79,131
1774799608.7600646,124,117,79,131
1774799608.7600858,124,117,79,131
1774799608.760091,124,117,79,131
1774799608.760095,124,117,79,131
1774799608.7601,124,117,79,131
1774799608.7601042,124,117,79,131
1774799608.7601075,124,117,79,131
1774799608.8121629,124,117,79,131
1774799608.8121853,124,117,79,131
1774799608.8121912,124,117,79,131
1774799608.8121965,124,117,79,131
1774799608.8122015,124,117,79,131
1774799608.8122063,124,117,79,131
1774799608.8122122,124,117,79,131
1774799608.8122294,124,117,79,131
1774799608.859777,124,117,79,131
1774799608.8598037,124,117,79,131
1774799608.8598115,124,117,79,131
1774799608.8598168,124,117,79,131
1774799608.859821,124,117,79,131
1774799608.8598533,124,117,79,131
1774799608.8598588,124,117,79,131
1774799608.9107711,124,117,79,131
1774799608.9107876,124,117,79,131
1774799608.9107912,124,117,79,131
1774799608.910794,124,117,79,131
1774799608.9107969,124,117,79,131
1774799608.9107995,124,117,79,131
1774799608.9108024,124,117,79,131
1774799608.910805,124,117,79,131
1774799608.9593089,124,117,79,131
1774799608.9593272,124,117,79,131
1774799608.9593313,124,117,79,131
1774799608.9593341,124,117,79,131
1774799608.9593375,124,117,79,131
1774799608.9593523,124,117,79,131
1774799608.959355,124,117,79,131
1774799609.0113664,124,117,79,131
1774799609.0113864,124,117,79,131
1774799609.0113914,124,117,79,131
1774799609.0113947,124,117,79,131
1774799609.0113978,124,117,79,131
1774799609.0114086,124,117,79,131
1774799609.0114114,124,117,79,131
1774799609.0114298,124,117,79,131
1774799609.011438,124,117,79,131
1774799609.0114412,124,117,79,131
1774799609.0114696,124,117,79,131
1774799609.0114734,124,117,79,131
1774799609.0284557,124,117,79,131
1774799609.057249,124,117,79,131
1774799609.0572724,124,117,79,131
1774799609.0572767,124,117,79,131
1774799609.05728,124,117,79,131
1774799609.0572836,124,117,79,131
1774799609.0572867,124,117,79,131
1774799609.0572894,124,117,79,131
1774799609.1098268,124,117,79,131
1774799609.109848,124,117,79,131
1774799609.1099792,124,117,79,131
1774799609.1099904,124,117,79,131
1774799609.1099982,124,117,79,131
1774799609.1100035,124,117,79,131
1774799609.110008,124,117,79,131
1774799609.110013,124,117,79,131
1774799609.1617334,124,117,79,131
1774799609.161793,124,117,79,131
1774799609.161821,124,117,79,131
1774799609.1618419,124,117,79,131
1774799609.1618495,124,117,79,131
1774799609.1618547,124,117,79,131
1774799609.1618588,124,117,79,131
1774799609.207895,124,117,79,131
1774799609.2079122,124,117,79,131
1774799609.2079155,124,117,79,131
1774799609.2079184,124,117,79,131
1774799609.2079208,124,117,79,131
1774799609.2079237,124,117,79,131
1774799609.207933,124,117,79,131
1774799609.2079372,124,117,79,131
1774799609.2544653,124,117,79,131
1774799609.2602096,124,117,79,131
1774799609.2602253,124,117,79,131
1774799609.260236,124,117,79,131
1774799609.2602391,124,117,79,131
1774799609.2602434,124,117,79,131
1774799609.260247,124,117,79,131
1774799609.2602525,124,117,79,131
1774799609.306543,124,117,79,131
1774799609.30656,124,117,79,131
1774799609.306564,124,117,79,131
1774799609.3065672,124,117,79,131
1774799609.30657,124,117,79,131
1774799609.3065786,124,117,79,131
1774799609.3065815,124,117,79,131
1774799609.3065841,124,117,79,131
1774799609.3588014,124,117,79,131
1774799609.3588195,124,117,79,131
1774799609.358824,124,117,79,131
1774799609.3588321,124,117,79,131
1774799609.3588362,124,117,79,131
1774799609.3588395,124,117,79,131
1774799609.358842,124,117,79,131
1774799609.4116993,124,117,79,131
1774799609.4117188,124,117,79,131
1774799609.411723,124,117,79,131
1774799609.4117265,124,117,79,131
1774799609.4117293,124,117,79,131
1774799609.411733,124,117,79,131
1774799609.411736,124,117,79,131
1774799609.4117389,124,117,79,131
1774799609.4584801,124,117,79,131
1774799609.4584973,124,117,79,131
1774799609.458501,124,117,79,131
1774799609.458504,124,117,79,131
1774799609.4585118,124,117,79,131
1774799609.4585147,124,117,79,131
1774799609.4585187,124,117,79,131
1774799609.5060577,124,117,79,131
1774799609.506075,124,117,79,131
1774799609.5060792,124,117,79,131
1774799609.5060828,124,117,79,131
1774799609.5060863,124,117,79,131
1774799609.5060892,124,117,79,131
1774799609.506092,124,117,79,131
1774799609.5060956,124,117,79,131
1774799609.5061057,124,117,79,131
1774799609.5061088,124,117,79,131
1774799609.5584872,124,117,79,131
1774799609.5585036,124,117,79,131
1774799609.5585077,124,117,79,131
1774799609.5585108,124,117,79,131
1774799609.5585139,124,117,79,131
1774799609.558517,124,117,79,131
1774799609.5585196,124,117,79,131
1774799609.6058578,124,117,79,131
1774799609.605875,124,117,79,131
1774799609.6058786,124,117,79,131
1774799609.6058817,124,117,79,131
1774799609.6058843,124,117,79,131
1774799609.6058874,124,117,79,131
1774799609.6058903,124,117,79,131
1774799609.6058993,124,117,79,131
1774799609.6590922,124,117,79,131
1774799609.6591086,124,117,79,131
1774799609.6591148,124,117,79,131
1774799609.6591187,124,117,79,131
1774799609.6591296,124,117,79,131
1774799609.6591353,124,117,79,131
1774799609.6591406,124,117,79,131
1774799609.7078226,124,117,79,131
1774799609.7078433,124,117,79,131
1774799609.7078493,124,117,79,131
1774799609.707854,124,117,79,131
1774799609.7078588,124,117,79,131
1774799609.7078638,124,117,79,131
1774799609.7078679,124,117,79,131
1774799609.707871,124,117,79,131
1774799609.7562034,124,117,79,131
1774799609.7562244,124,117,79,131
1774799609.7562299,124,117,79,131
1774799609.7562351,124,117,79,131
1774799609.7562475,124,117,79,131
1774799609.7562528,124,117,79,131
1774799609.756257,124,117,79,131
1774799609.8089654,124,117,79,131
1774799609.808987,124,117,79,131
1774799609.8089921,124,117,79,131
1774799609.8089967,124,117,79,131
1774799609.8090007,124,117,79,131
1774799609.8090053,124,117,79,131
1774799609.809009,124,117,79,131
1774799609.8090134,124,117,79,131
1774799609.8570244,124,117,79,131
1774799609.8570437,124,117,79,131
1774799609.8570497,124,117,79,131
1774799609.8570545,124,117,79,131
1774799609.8570592,124,117,79,131
1774799609.8570683,124,117,79,131
1774799609.8570728,124,117,79,131
1774799609.910767,124,117,79,131
1774799609.9107912,124,117,79,131
1774799609.9107955,124,117,79,131
1774799609.9107985,124,117,79,131
1774799609.910802,124,117,79,131
1774799609.9109614,124,117,79,131
1774799609.9109824,124,117,79,131
1774799609.910988,124,117,79,131
1774799609.9572167,124,117,79,131
1774799609.9572346,124,117,79,131
1774799609.9572392,124,117,79,131
1774799609.957243,124,117,79,131
1774799609.957247,124,117,79,131
1774799609.9572506,124,117,79,131
1774799609.957254,124,117,79,131
1774799610.0100746,124,117,79,131
1774799610.0100935,124,117,79,131
1774799610.010098,124,117,79,131
1774799610.0101016,124,117,79,131
1774799610.0101054,124,117,79,131
1774799610.010109,124,117,79,131
1774799610.010112,124,117,79,131
1774799610.0101156,124,117,79,131
1774799610.0101185,124,117,79,131
1774799610.010122,124,117,79,131
1774799610.0101264,124,117,79,131
1774799610.01013,124,117,79,131
1774799610.0101335,124,117,79,131
1774799610.0597215,124,117,79,131
1774799610.0597403,124,117,79,131
1774799610.0597513,124,117,79,131
1774799610.0597548,124,117,79,131
1774799610.0597591,124,117,79,131
1774799610.059763,124,117,79,131
1774799610.0597663,124,117,79,131
1774799610.106467,124,117,79,131
1774799610.1064873,124,117,79,131
1774799610.106492,124,117,79,131
1774799610.106496,124,117,79,131
1774799610.1064997,124,117,79,131
1774799610.1065037,124,117,79,131
1774799610.106511,124,117,79,131
1774799610.1065147,124,117,79,131
1774799610.1590104,124,117,79,131
1774799610.15903,124,117,79,131
1774799610.1590357,124,117,79,131
1774799610.159046,124,117,79,131
1774799610.159051,124,117,79,131
1774799610.1590557,124,117,79,131
1774799610.1590598,124,117,79,131
1774799610.21152,124,117,79,131
1774799610.2115397,124,117,79,131
1774799610.2115457,124,117,79,131
1774799610.2115502,124,117,79,131
1774799610.2115543,124,117,79,131
1774799610.2115595,124,117,79,131
1774799610.2115636,124,117,79,131
1774799610.2115667,124,117,79,131
1774799610.2587132,124,117,79,131
1774799610.2587569,124,117,79,131
1774799610.2587655,124,117,79,131
1774799610.258971,124,117,79,131
1774799610.258997,124,117,79,131
1774799610.2590039,124,117,79,131
1774799610.259008,124,117,79,131
1774799610.307196,124,117,79,131
1774799610.3072155,124,117,79,131
1774799610.3072207,124,117,79,131
1774799610.3072245,124,117,79,131
1774799610.3072286,124,117,79,131
1774799610.307233,124,117,79,131
1774799610.3072367,124,117,79,131
1774799610.3072398,124,117,79,131
1774799610.3610709,124,117,79,131
1774799610.3610911,124,117,79,131
1774799610.3610957,124,117,79,131
1774799610.3610995,124,117,79,131
1774799610.361103,124,117,79,131
1774799610.3611064,124,117,79,131
1774799610.3611097,124,117,79,131
1774799610.4065216,124,117,79,131
1774799610.4065378,124,117,79,131
1774799610.4065413,124,117,79,131
1774799610.4065442,124,117,79,131
1774799610.4065466,124,117,79,131
1774799610.40655,124,117,79,131
1774799610.4065528,124,117,79,131
1774799610.406555,124,117,79,131
1774799610.4601216,124,117,79,131
1774799610.4601386,124,117,79,131
1774799610.460143,124,117,79,131
1774799610.4601464,124,117,79,131
1774799610.4601498,124,117,79,131
1774799610.4601526,124,117,79,131
1774799610.4601629,124,117,79,131
1774799610.5066803,124,117,79,131
1774799610.5066981,124,117,79,131
1774799610.506703,124,117,79,131
1774799610.5067062,124,117,79,131
1774799610.5067093,124,117,79,131
1774799610.5067127,124,117,79,131
1774799610.5067153,124,117,79,131
1774799610.5067186,124,117,79,131
1774799610.5067215,124,117,79,131
1774799610.506724,124,117,79,131
1774799610.5577862,124,117,79,131
1774799610.5578039,124,117,79,131
1774799610.5578082,124,117,79,131
1774799610.5578113,124,117,79,131
1774799610.5578153,124,117,79,131
1774799610.5578225,124,117,79,131
1774799610.5578253,124,117,79,131
1774799610.6093066,124,117,79,131
1774799610.609331,124,117,79,131
1774799610.6093438,124,117,79,131
1774799610.6093476,124,117,79,131
1774799610.6093655,124,117,79,131
1774799610.6093717,124,117,79,131
1774799610.6093936,124,117,79,131
1774799610.609403,124,117,79,131
1774799610.6606615,124,117,79,131
1774799610.6607444,124,117,79,131
1774799610.6607544,124,117,79,131
1774799610.660766,124,117,79,131
1774799610.660774,124,117,79,131
1774799610.6607943,124,117,79,131
1774799610.6607988,124,117,79,131
1774799610.7058322,124,117,79,131
1774799610.70585,124,117,79,131
1774799610.705854,124,117,79,131
1774799610.705857,124,117,79,131
1774799610.7058601,124,117,79,131
1774799610.7058635,124,117,79,131
1774799610.7058663,124,117,79,131
1774799610.7058687,124,117,79,131
1774799610.7565436,124,117,79,131
1774799610.75656,124,117,79,131
1774799610.756564,124,117,79,131
1774799610.7565668,124,117,79,131
1774799610.7565696,124,117,79,131
1774799610.756572,124,117,79,131
1774799610.7565744,124,117,79,131
1774799610.7670972,124,117,79,131
1774799610.8071024,124,117,79,131
1774799610.807121,124,117,79,131
1774799610.8071256,124,117,79,131
1774799610.8071287,124,117,79,131
1774799610.807132,124,117,79,131
1774799610.8071487,124,117,79,131
1774799610.8071578,124,117,79,131
1774799610.8071702,124,117,79,131
1774799610.858301,124,117,79,131
1774799610.858317,124,117,79,131
1774799610.8583205,124,117,79,131
1774799610.858323,124,117,79,131
1774799610.8583274,124,117,79,131
1774799610.8583307,124,117,79,131
1774799610.858337,124,117,79,131
1774799610.8746986,124,117,79,131
1774799610.9091609,124,117,79,131
1774799610.9091773,124,117,79,131
1774799610.9091806,124,117,79,131
1774799610.9091833,124,117,79,131
1774799610.9091861,124,117,79,131
1774799610.9091892,124,117,79,131
1774799610.9091978,124,117,79,131
1774799610.9092007,124,117,79,131
1774799610.9594097,124,117,79,131
1774799610.9594276,124,117,79,131
1774799610.9594367,124,117,79,131
1774799610.959439,124,117,79,131
1774799610.9594426,124,117,79,131
1774799610.9594455,124,117,79,131
1774799610.9594805,124,117,79,131
1774799611.0095887,124,117,79,131
1774799611.009605,124,117,79,131
1774799611.0096087,124,117,79,131
1774799611.0096126,124,117,79,131
1774799611.0096169,124,117,79,131
1774799611.0096207,124,117,79,131
1774799611.009624,124,117,79,131
1774799611.009637,124,117,79,131
1774799611.0096438,124,117,79,131
1774799611.0096605,124,117,79,131
1774799611.0096734,124,117,79,131
1774799611.0096872,124,117,79,131
1774799611.0595973,124,117,79,131
1774799611.0596137,124,117,79,131
1774799611.0596173,124,117,79,131
1774799611.0596244,124,117,79,131
1774799611.0596278,124,117,79,131
1774799611.0596302,124,117,79,131
1774799611.0596323,124,117,79,131
1774799611.1142395,124,117,79,131
1774799611.1142578,124,117,79,131
1774799611.1142619,124,117,79,131
1774799611.1142654,124,117,79,131
1774799611.114268,124,117,79,131
1774799611.1142712,124,117,79,131
1774799611.1142745,124,117,79,131
1774799611.1142771,124,117,79,131
1774799611.1583242,124,117,79,131
1774799611.1583407,124,117,79,131
1774799611.1583443,124,117,79,131
1774799611.158347,124,117,79,131
1774799611.158397,124,117,79,131
1774799611.158402,124,117,79,131
1774799611.1584044,124,117,79,131
1774799611.2091475,124,117,79,131
1774799611.2091691,124,117,79,131
1774799611.209174,124,117,79,131
